image_name,label,split,RL_edge_density,RL_mean_edge_strength,RL_std_edge_strength,RL_thin_edge_ratio,RL_thick_edge_ratio,RL_orientation_entropy,LL_edge_density,LL_mean_edge_strength,LL_std_edge_strength,LL_thin_edge_ratio,LL_thick_edge_ratio,LL_orientation_entropy,RL_missing_edge_ratio,RL_low_gradient_area_ratio,RL_edge_gap_count,RL_mean_gap_length,LL_missing_edge_ratio,LL_low_gradient_area_ratio,LL_edge_gap_count,LL_mean_gap_length,RL_num_opacity_regions,RL_largest_patch_ratio,RL_mean_patch_edge_strength,RL_patch_irregularity,RL_patch_edge_blur,LL_num_opacity_regions,LL_largest_patch_ratio,LL_mean_patch_edge_strength,LL_patch_irregularity,LL_patch_edge_blur,RL_lower_zone_edge_density_ratio,RL_lower_zone_opacity_ratio,RL_upper_vs_lower_edge_drop,LL_lower_zone_edge_density_ratio,LL_lower_zone_opacity_ratio,LL_upper_vs_lower_edge_drop,heart_lung_edge_density,border_gradient_mean,border_continuity_score,edge_density_diff,mean_gradient_diff,opacity_area_diff,missing_edge_diff
train_IM-0392-0001.jpeg,0,train,0.3208139713016392,83.68843674896209,42.67838226750164,0.8131953840031835,0.5580707756727774,2.870240165907989,0.3158222521461034,83.99845028424647,43.21819167605655,0.8095542645987671,0.5484822981540706,2.869346807900485,0.0,0.03186947862942348,1,132816.0,0.0,0.03494922291421197,1,121771.0,386,0.10531583516315171,92.26486552152824,0.6673634451419546,62.855510543014994,409,0.10276047803400101,94.89492900004043,0.6835862235530004,58.63172225635899,0.9648568134459976,0.14351178673716677,0.020481905803361733,0.9135464579522709,0.11563923089897116,0.03631475029552683,0.3443797581728616,56.158778254525934,0.39,0.004991719155535812,0.8907496791850065,0.0012203511841086534,0.0
train_NORMAL2-IM-0563-0001.jpeg,0,train,0.24878795127647027,67.52274004907747,31.502825017125247,0.7981112496787031,0.4632524827163155,2.8647142868680193,0.2521846606434215,67.65174408561572,33.76770897768013,0.7944893371407741,0.4709239671700792,2.8626255444403172,0.0,0.05672885398335935,1,316989.0,0.0,0.05620872638498036,1,292583.0,600,0.06896184207721585,62.33043082223776,0.6334984424077905,41.96590292828292,487,0.044515493087228096,65.80580122931521,0.6567793293782683,45.60599401460076,0.8079702746728992,0.08780251447224136,0.07615155573286023,0.8742428467169904,0.1854113935659,0.046789621783386165,0.2666295187016786,37.549380565683975,0.26,0.003396709366951217,0.5142360092624116,0.016849859195472522,0.0
train_NORMAL2-IM-0522-0001.jpeg,0,train,0.2887709491859608,79.6932650813159,41.45564034898603,0.7996221474619247,0.5291924693000507,2.8653304664122947,0.29234108052812224,80.46869521975259,43.40986942068949,0.799120282556086,0.536702773502108,2.8702985387542066,0.0,0.03998889729036457,1,148463.0,0.0,0.0366597512356951,1,147874.0,361,0.07522564343073727,81.05259032712274,0.6518760452966225,52.30440133165866,383,0.12586403051712763,84.43040167512484,0.6423742220824166,58.74476856049102,0.9137972993906097,0.1333421369736386,0.03296542788990142,0.9268389869934388,0.09658873131467996,0.02655643155588,0.28929273084479373,45.60959709231873,0.33,0.0035701313421614422,1.2183801046005414,0.0027868221638819024,0.0
train_NORMAL2-IM-1258-0001-0002.jpeg,0,train,0.2975062607091077,69.03847857614326,31.581238622869844,0.8065550820049797,0.5247475945696586,2.8706603820592536,0.28604591275009983,71.62031244284351,35.194079341935804,0.7992015030530766,0.5189723187394334,2.856442390296094,0.0,0.04589429286938184,1,266158.0,0.0,0.04606576771925372,1,191098.0,923,0.045944378542243314,65.55413234847735,0.6724426146935909,38.4114655856836,499,0.06024788854345887,70.29805638220093,0.6538156429345782,44.051000611247495,0.9092996709512421,0.1591850218572098,0.04493646017662822,0.899688222958324,0.17598379178679965,0.038468547418144206,0.2886612307477873,40.93647724298885,0.34,0.011460347959007855,1.4192872026803585,0.0018694970780915865,0.0
train_IM-0693-0001.jpeg,0,train,0.3123387173850712,75.74187042457237,36.911923544205834,0.8095820947718132,0.5564847558061742,2.8583937705376035,0.2920351162309004,75.65542283791088,40.05028310495573,0.8041082437667085,0.5332202093590173,2.854579253486342,0.0,0.035287612129818,1,100561.0,0.0,0.04135398244188455,1,88750.0,361,0.07007004273562623,80.48539338048047,0.6835450499973302,49.579826265425744,240,0.04227012730430349,81.9418160923406,0.7081697023745721,55.98646157917814,0.9372133330649083,0.06983454307740859,0.03614924267993336,0.9411016045243925,0.12288648192432128,0.012976747786225096,0.3397354542121443,48.79408304052447,0.47,0.02030360115417079,1.096271628701075,0.0037481091706838554,0.0
train_IM-0256-0001.jpeg,0,train,0.28318785470786534,74.91564070663485,38.14727712869653,0.808749665148674,0.512666360063154,2.861068763395079,0.28336488199642257,79.49184387863107,41.66554114822557,0.7957140814283672,0.510723651077575,2.8561758498563905,0.0,0.04655474058023924,1,151031.0,0.0,0.0494532529855455,1,123604.0,328,0.06668152271315661,75.40520217063879,0.6526472930251479,51.28459787286025,316,0.08225807385281536,83.50186385669892,0.6614647075012263,54.867253607660935,0.958928434313641,0.12264418531358336,0.0032903369273808436,0.7634995478120404,0.0820608830966738,0.07970617977185163,0.32330252476461,50.2343931699455,0.37,0.00017702728855722993,2.4703520601390707,0.00356097623084059,0.0
train_NORMAL2-IM-0882-0001.jpeg,0,train,0.26067820578288986,63.65465791136382,28.410549850241726,0.8046877675568677,0.4760528223459378,2.864137436539208,0.23437953001465275,62.20408877643346,29.530785712396877,0.797964010798432,0.4391459869457221,2.853449630138017,0.0,0.056627254644988266,1,413619.0,0.0,0.06756529097875741,1,390568.0,984,0.10629461527748515,61.12781370716851,0.6418281305962491,36.69002669328788,728,0.050863494252513304,55.47394251514454,0.6326529277673346,36.19897106791455,0.7878776730038333,0.15784578457845785,0.08178248290273313,0.7835491406048237,0.1596811080000855,0.0707119801354722,0.25407704513399154,35.343071581515154,0.25,0.026298675768237106,2.30995765724181,0.007311277878427808,0.0
train_NORMAL2-IM-1094-0001-0001.jpeg,0,train,0.2815295399606718,68.76158384669199,32.50798104274732,0.8020251272377834,0.508322791548202,2.866386331737859,0.2849892744899147,68.79516890383388,33.006420899401164,0.795313448163189,0.511512047491561,2.8582361820264857,0.0,0.04846131686727371,1,286558.0,0.0,0.05109333688078887,1,214773.0,806,0.08799488984356409,63.87345510480078,0.6627178414187601,41.906386360184214,624,0.08251824999584283,67.73074881187102,0.6553564687785813,42.25095642022291,0.8377962254806364,0.16713111601290515,0.07208781318753196,0.8663021771668823,0.14896405976218183,0.054115304774610434,0.30567932668505554,41.78996498582441,0.39,0.003459734529242864,0.08950144625407574,0.001003850499826181,0.0
train_IM-0455-0001.jpeg,0,train,0.2830270660233892,75.81080178105086,38.0623493174477,0.8053499789998118,0.5198619440151829,2.844417578569974,0.28959685062331414,76.35540751267825,38.287337103380224,0.7988285838955459,0.5230832786566547,2.8474792575311323,0.0,0.04333105152915039,1,174672.0,0.0,0.0434351534592112,1,146009.0,404,0.06339179944170947,72.51551013529475,0.6775525435701845,49.17343156790621,376,0.04876673713883016,73.96561547644195,0.6607919585737283,50.21991205094516,0.9335958387429129,0.1369879093790351,0.01930154634837744,0.9408089207348789,0.12192031535970717,0.018796902897974255,0.3173348505476195,48.269523367275234,0.29,0.006569784599924966,0.06324985234684988,0.0022916760279483583,0.0
train_NORMAL2-IM-0621-0001.jpeg,0,train,0.3656403348704165,95.56641614088063,39.16476461180729,0.8283040738477102,0.5901089315217123,2.8843922866842826,0.36509691571679326,92.13265174899482,36.72964764253325,0.8276035498158574,0.5923656043485215,2.883905837313628,0.0,0.020987966365003823,1,410947.0,0.0,0.021081167529828953,1,321037.0,2902,0.03771915764555027,84.88411378928036,0.7111428450704208,45.499930267372804,1701,0.05286383623149203,77.64997405860417,0.7193221367980179,41.09799263474348,1.005075893193197,0.15293320476401448,-0.003209673748105213,1.0087184026836244,0.22514829023704763,-0.004918208842497829,0.3461756305660332,47.1601320564132,0.37,0.0005434191536232147,2.3476413839268417,0.0044156554622571675,0.0
train_IM-0347-0001.jpeg,0,train,0.3124211813561265,74.01667768086193,35.27596288962366,0.8119954334175976,0.5403190536242777,2.879267898990158,0.31086308126405787,75.31202577694738,34.72351793973834,0.8126240685865531,0.5408421984626323,2.88060317977834,0.0,0.03897515593883886,1,161644.0,0.0,0.040254170970670175,1,153825.0,583,0.09659503458466555,79.75776565113787,0.6470168600441921,50.018562339283726,453,0.0939368328794566,79.64186414402603,0.6580655465661843,47.88175001811724,0.9684324873868233,0.11317214918467527,0.018648371166358535,0.9494057716409043,0.1450884724444374,0.031038702450400524,0.3431444948482611,49.18098502430211,0.41,0.0015581000920686372,0.9953019976291912,0.0011451635518290593,0.0
train_NORMAL2-IM-1126-0001.jpeg,0,train,0.28687890755544065,71.56084719859369,34.395734605556704,0.8015203564504608,0.5160375954705898,2.860550355046343,0.2714341135393767,70.02257829349642,35.86922891513452,0.7959028108623154,0.49485645933014355,2.8478639434149247,0.0,0.04729194058686208,1,292012.0,0.0,0.05188477951635846,1,225154.0,721,0.05781047609057845,72.30914460488113,0.668833237708723,45.90362690352489,575,0.04445557998189577,68.01737795339743,0.6568775062396409,49.87258629493846,0.8711601502416367,0.09074117739526841,0.052153260571333765,0.8580429124131412,0.1486045215095971,0.04080150823696754,0.3074723543313979,41.43384745091394,0.34,0.015444794016063967,2.0289986705959535,0.01560601030674022,0.0
train_NORMAL2-IM-0386-0001.jpeg,0,train,0.27159205278264437,69.74887263985875,33.20653930399405,0.8068311046625622,0.49857552891809426,2.859621611337721,0.2554642547991242,67.37017479836445,32.29605877655942,0.8013155108193291,0.4772200723051072,2.8578848708994773,0.0,0.04959821927801948,1,273355.0,0.0,0.054941697642446156,1,233701.0,640,0.050913525286358625,65.25829059400733,0.6295149576352569,41.77034098605602,444,0.05320408371098325,64.55449215793064,0.6347671081947401,41.52025921678257,0.8911936820784531,0.21568788426103297,0.03788824423275261,0.951826417107933,0.1751162141496037,0.012005859992283402,0.2956369817735386,41.112312148187776,0.31,0.016127797983520153,2.30484330351716,0.0029763875630934022,0.0
train_NORMAL2-IM-1310-0001.jpeg,0,train,0.2631900552303703,69.45756108135518,34.543993904059974,0.7978414428627775,0.48072599271931127,2.8658916438071307,0.2658554761051476,66.89703018766556,32.34882457287698,0.7962233871830534,0.4871495127736915,2.8624835538253017,0.0,0.05357888553086979,1,312087.0,0.0,0.0547638957625817,1,257918.0,726,0.04797091499335867,64.80660741418095,0.6686507247091844,47.35569889585696,593,0.09702999584734144,60.78864018165282,0.6897454075550784,40.702047943623384,0.8067844998947077,0.14956642220682737,0.07193587720087469,0.8998988978170982,0.16390148340385138,0.03350439372822317,0.27349106973466675,40.520593958066,0.32,0.00266542087477728,1.2581410182987796,0.003970733721261471,0.0
train_NORMAL2-IM-1287-0001.jpeg,0,train,0.24269060512632015,62.0625187788106,27.290767523385828,0.8068459764111938,0.44440677214207175,2.8653228680186302,0.2259963290853401,60.303011355364,25.809728848760408,0.8059213560294736,0.41772924398844297,2.8703214501069656,0.0,0.0689730565580965,1,716518.0,0.0,0.07285086474937612,1,667895.0,1631,0.05338517323801889,51.42211378245582,0.6221130622202307,31.354091961035344,1193,0.09163853649780845,50.97274468813848,0.6423502428138652,27.40197616817766,0.7452784710063645,0.1724614426372865,0.08461160609325294,0.7942960480860625,0.11060395339823534,0.049048959284207855,0.26932008097032006,36.49778678136197,0.14,0.01669427604098006,1.8325607255823968,0.024316642548876527,0.0
train_NORMAL2-IM-0569-0001.jpeg,0,train,0.28585911130289826,68.77504135688696,30.633913377431345,0.8103642586101719,0.5148845237602634,2.8652246670587194,0.2741132874536792,67.33544870323735,30.405060975036893,0.7984099394875757,0.499854420328216,2.850235772634579,0.0,0.04654812642978323,1,241324.0,0.0,0.051579318863596256,1,164370.0,571,0.04713925128126312,62.26664590317475,0.6577687181297112,37.28933078243785,363,0.03550820539968237,62.04634867555321,0.6432275533607267,35.42163851373721,0.8907126372541875,0.17589436676417702,0.05055679924181267,0.8513490085269894,0.16076444536352513,0.03844073792060118,0.2955071143197589,42.201555581746504,0.32,0.011745823849219073,1.7640092062821964,0.00033769996854313145,0.0
train_NORMAL2-IM-1181-0001.jpeg,0,train,0.27289742391552907,63.63353325027376,27.736566395674828,0.8069240648140558,0.4929955557323099,2.866884361506478,0.24283231348214543,64.03474697126829,29.808001125818688,0.8011150217384875,0.44940604441380105,2.8518066230184274,0.0,0.05638105369908231,1,292234.0,0.0,0.06719526559223189,1,210675.0,715,0.05102953896936736,57.500261701378975,0.6536905516430185,34.568760059057,430,0.03913140279812692,58.30109070921456,0.683301225470352,35.07197000529657,0.8594569881610616,0.18805799469062692,0.043042503357471756,0.7694344055344337,0.2014199829825222,0.05721730928922425,0.27941650411330676,38.77057684359617,0.33,0.03006511043338364,1.6910251377883654,0.002818001191013192,0.0
train_IM-0559-0001.jpeg,0,train,0.29088260497000856,68.63991582845401,31.611035567762315,0.8094228087747206,0.5291859468723222,2.866137304809215,0.30387648057635064,69.16817774129369,31.049606218640832,0.8081621572708352,0.5394075632273987,2.8628988712479577,0.0,0.045712653527563554,1,124003.0,0.0,0.04287570376786488,1,101109.0,291,0.08956298200514139,66.27662374729137,0.6306026418911486,42.6708005356632,410,0.0812211704372813,68.0588137819016,0.6775062649317813,38.118762764902556,0.9338398458099838,0.3081454397724964,0.03272367519413638,0.9963655154113589,0.09446487844263031,-0.008107314243194608,0.31878292054241847,45.433460666782246,0.33,0.012993875606342076,0.32478677681127976,0.021188740534143158,0.0
train_IM-0323-0001.jpeg,0,train,0.29348596800931065,71.2551501301694,34.02553776791123,0.8129363347051669,0.5219147469156027,2.8667421483726176,0.2740351024061666,69.29596120081727,34.10786084622153,0.8089626243992997,0.49596074403449064,2.860743503902791,0.0,0.045423649246688215,1,288649.0,0.0,0.053996271456031836,1,225249.0,982,0.04714739091527015,68.58056230590017,0.6582441651312552,44.47981036369421,667,0.04435615000466873,69.69738162107828,0.6507414290388912,43.95415483548947,0.8943559963892703,0.18400755319921563,0.04565241849479823,0.8501204667476197,0.16525637089346024,0.0504263601705949,0.306802276756555,43.33270825519146,0.31,0.019450865603144074,2.6474910922717996,0.0012103348518047452,0.0
train_IM-0265-0001.jpeg,0,train,0.24577589854826187,68.91991292647235,33.99415401846259,0.7967409134661009,0.46159741172785823,2.8574430555139068,0.24025009676833267,71.03771125572868,36.7556256123787,0.7936771499498578,0.4548585602451991,2.8580754764970373,0.0,0.06084172156082673,1,226200.0,0.0,0.06460964839522557,1,192183.0,426,0.09760664794101086,65.762252634529,0.6312963406581031,42.072763509803934,317,0.09249867684116564,76.0205291630191,0.6532455285454493,47.19943338920138,0.8643384080813225,0.09854148535718404,0.05662835051099571,0.8032092567758367,0.03454244431065623,0.0714893362618349,0.31539768864717876,44.363776000486965,0.31,0.005525801779929201,0.8692536192767903,0.007113103131472287,0.0
train_IM-0629-0001.jpeg,0,train,0.2797326170563458,67.98481017352402,29.524241639418573,0.8102044824651375,0.49895610768573345,2.8666077502298792,0.2860710907872143,71.28022307365066,34.479606819179786,0.8062207100211851,0.51513732404066,2.8604980999086322,0.0,0.05252426591783164,1,117804.0,0.0,0.04772136672084332,1,77614.0,251,0.14847689396251756,64.32176091600384,0.638798017826795,39.51722710822636,274,0.04181702983388887,72.54382359002852,0.6427156906518455,45.81948849540148,0.9338652373147619,0.181549189596683,0.04012850140483071,0.8382806816396312,0.10679870726717466,0.06632409642679526,0.334586296929864,46.76776500397768,0.29,0.0063384737308685435,2.791887457654788,0.008817003890752378,0.0
train_IM-0755-0001.jpeg,0,train,0.30105895835017427,79.93824020095649,40.796327195058815,0.8036422219765293,0.5395076580710505,2.8605899881734715,0.2877733434480029,81.97805124493159,43.25842683578387,0.7965042979942694,0.5236430401178579,2.856587777856822,0.0,0.03788379513173974,1,146812.0,0.0,0.04275097023868421,1,129430.0,369,0.041112500653824754,81.89676175521588,0.6569972868336836,54.80577783446286,308,0.050463405785151225,87.27411748623415,0.6454709407451388,58.196023276161036,0.9670453789079098,0.19716393214467967,0.0012220900537607826,0.8794165359996184,0.15762476615774546,0.04334838007050218,0.328342566252433,50.62698817981265,0.35,0.013285614902171339,0.503136365697948,0.0028222743720017207,0.0
train_IM-0349-0001.jpeg,0,train,0.3028721513049061,76.13618030261178,36.719624585016376,0.807343095594754,0.5401718476087011,2.8692465083591148,0.28157448279112146,74.74485658918823,37.63371973413207,0.8000808937363143,0.5151981652240846,2.8573976766468867,0.0,0.04009160267647712,1,225658.0,0.0,0.04733423396534661,1,182761.0,611,0.056257870176045034,78.15769457429631,0.6448814704835214,48.15825703705768,511,0.058012221366970894,72.70687764691995,0.6682423020922361,46.05680620249933,0.9095427554713046,0.16412276891894687,0.04370686930909379,0.8876065643504256,0.1344142259414226,0.041467017056310757,0.3082392657453318,44.28988734532065,0.44,0.021297668513784618,2.196372599972854,0.0024758875414220005,0.0
train_IM-0404-0001.jpeg,0,train,0.3078470408413237,73.411076477145,33.076306534389516,0.8123017607567555,0.542512999044264,2.8669240909378795,0.27907865062712245,72.27823518335983,33.65160454344825,0.8095059529389707,0.5006252910612158,2.854982977477978,0.0,0.04119670564367265,1,200344.0,0.0,0.04984537781708013,1,137605.0,644,0.07504770054066363,70.92642993306866,0.6497125386754042,40.80134928653667,312,0.05733317286812376,72.6344208953364,0.6844882282039502,45.69341252590914,0.950818234675995,0.20268417473888375,0.01899955628319222,0.8802606601572632,0.2333027338065065,0.032046083729564245,0.33017029372186907,50.372728492352685,0.33,0.028768390214201245,2.6592238947080915,0.0036623179177865395,0.0
train_NORMAL2-IM-0869-0001.jpeg,0,train,0.25716669560352645,71.56100433469871,35.797813800454364,0.8145265645218761,0.48109458494897467,2.8583293859734895,0.24400125970518055,70.65147382560285,36.939686106070084,0.8114125443669488,0.4571215736624717,2.8559163638555893,0.0,0.05185002990142176,1,153882.0,0.0,0.05637786310396201,1,124743.0,253,0.11112236433435577,67.90738125692111,0.6543040720498207,46.571348639675584,180,0.10248428396661781,70.00563894307724,0.661935903518874,47.0428795392502,0.8936316781759222,0.17452493109130948,0.03586500031817469,0.8405895140262276,0.10207276124113207,0.04802858161022833,0.24884526558891454,42.57399993774937,0.29,0.0131654358983459,1.5773317144182428,0.017393380621515714,0.0
train_NORMAL2-IM-1328-0001.jpeg,0,train,0.2726891167556143,66.5453516143882,30.995410708314562,0.8041965274313456,0.48948305294224015,2.8716072941147917,0.2700228085195376,65.60965981849546,29.723115154290188,0.8075771877596792,0.48188498145037784,2.8724828248381553,0.0,0.053783330485460086,1,437990.0,0.0,0.0573197484309612,1,334710.0,1153,0.04400378905388121,64.55875545642958,0.6573166040547597,40.513173859683576,884,0.0396981520088707,62.160461453032475,0.649094907547634,37.742575855275206,0.8075615987008234,0.16503215529641121,0.08096984188243922,0.7782907343064875,0.14017731741573033,0.07940294356341837,0.27495003428304665,38.069156548798766,0.24,0.00266630823607672,1.3228444615586028,0.008695621973310003,0.0
train_NORMAL2-IM-0578-0001.jpeg,0,train,0.24776020947342206,65.03499508338088,30.089958107737584,0.804023581830037,0.4578141933051971,2.8755418234604533,0.24379062405280705,65.82494534913387,32.02569352173462,0.8017129733556665,0.4498366618394908,2.869525694581315,0.0,0.062305217315213074,1,446636.0,0.0,0.0627588994038999,1,358964.0,985,0.08030263255319292,59.60677800464143,0.6189330157659123,37.108378658757054,617,0.05425731653925168,62.376365382320124,0.6099968601159318,42.80052690151102,0.8244907074090875,0.1432718599104078,0.0526114969745827,0.7699165444348663,0.16075527227069522,0.06722364630021893,0.2351548317503749,35.23907387838575,0.2,0.003969585420615013,0.08650981388850454,0.017395292117901473,0.0
train_IM-0519-0001.jpeg,0,train,0.23576857191619907,61.53400895620921,27.279994770799995,0.8081432758990491,0.4416952345233154,2.8658554778143612,0.21888156507206796,60.155966209279626,27.415971026773324,0.8031785139288676,0.41569824094912394,2.8596363083813667,0.0,0.0651494623905133,1,362388.0,0.0,0.07244438393174167,1,292342.0,628,0.08109338159843743,50.784849216482804,0.614383171754735,31.20714484492942,314,0.05759830422049405,56.74663830649852,0.6132241189484048,37.83623933582951,0.7835384959612798,0.17680609634740097,0.06426065857044871,0.8258661101619169,0.15291948371235403,0.05583873726761407,0.2581530771787706,35.44962667185895,0.21,0.01688700684413111,1.582156429156285,0.012296320346731143,0.0
train_NORMAL2-IM-0592-0001.jpeg,0,train,0.31161788713667804,76.11809718621649,34.81520925465732,0.8122643853224883,0.5475032398135213,2.877350648091861,0.29479320690793726,75.811869206271,35.74820928152973,0.8071747423098774,0.5223349938031459,2.8712431491682633,0.0,0.03622532271908713,1,204270.0,0.0,0.04453600156955072,1,147191.0,607,0.04172206607536564,74.70891590561406,0.6547008729613764,42.674122083694975,450,0.062183876694564474,76.31141686458783,0.674917763523047,43.290156484143964,0.9530506583904426,0.10138870837124205,0.02970631684337588,0.8483067536831856,0.2114457299302305,0.07498678572494027,0.33729078589216427,48.88472703963097,0.33,0.016824680228740785,1.7716423747584926,0.014710364951402155,0.0
train_NORMAL2-IM-0554-0001.jpeg,0,train,0.3079983558116629,79.70123985689864,40.173782456594985,0.806335456903281,0.553827779027292,2.864102760157183,0.30157625180249614,81.94986126454066,43.29597089916034,0.7954245671887882,0.5403883446869873,2.8596878394803937,0.0,0.03328705822132946,1,89121.0,0.0,0.036659042315150915,1,56104.0,283,0.09904683610079185,81.98068563873773,0.6475533693526895,54.63247608984059,171,0.058090099945303564,87.19241090636793,0.6649892662119862,53.73892691845303,0.9558290850021167,0.1679160419790105,0.017034060389697736,0.8257152166590411,0.11584973166368515,0.05897083234335765,0.32695437731196053,51.98685105219463,0.41,0.0064221040091667625,0.781753762343854,0.021569194637388267,0.0
train_IM-0605-0001.jpeg,0,train,0.3044934797200115,73.09789780794058,35.46373101852178,0.8096203428526442,0.5442456131939784,2.8565649659256676,0.29414310249232556,74.4978493849593,38.27156344353047,0.7973886258103076,0.5283311020054904,2.850870995053617,0.0,0.03985880717230799,1,115848.0,0.0,0.045045776028777365,1,104222.0,394,0.07639754530635727,71.3258207657483,0.6565601041100114,45.91516726298628,373,0.0874139586460573,76.22980433308977,0.6834231503813217,51.361586876689444,0.9118683265897073,0.11977793753494688,0.03262530854806328,0.9428443736433901,0.12697486876474018,0.027777619293210487,0.33657316695885325,47.93509855669939,0.29,0.010350377227685947,0.10252233493119434,0.010024820863223732,0.0
train_IM-0698-0001.jpeg,0,train,0.31467760711341336,80.70226516613748,38.36609276170404,0.8070827406686943,0.5430824319495012,2.872564267517606,0.30777026338840113,78.07731521857544,38.04281479030706,0.7993298585256887,0.5337358171558941,2.8596574043696075,0.0,0.03751667427402776,1,386823.0,0.0,0.041308488317614224,1,271606.0,1438,0.05709236044030698,75.56618133651463,0.6888121075508421,49.78295593763427,981,0.04885824285510582,74.26870685487924,0.6998192892748657,44.56626555959175,0.943408803924404,0.14665339820138582,0.02264802922332171,0.9664131070068833,0.20892885148204296,0.009750666582334755,0.3459782671189559,50.11736762719377,0.36,0.006907343725012227,2.427666775922262,0.016535190302187086,0.0
train_NORMAL2-IM-1362-0001.jpeg,0,train,0.28799814374383664,71.69836418111916,39.55169118167673,0.8222284885594586,0.5183595336156389,2.8564815719790855,0.3001769795490299,76.84868734271264,43.24728581784015,0.8142264439349274,0.5449003670686943,2.8417259797300196,0.0,0.051232670108474966,1,61275.0,0.0,0.04313057157839539,1,42641.0,318,0.11149138581124195,69.46403881898482,0.6563416840043343,49.92514923382755,239,0.08958770319874147,73.48215793830232,0.711184611141015,50.15614205729414,0.9755256559416812,0.09319207376888365,0.0022631970252611766,0.9635239646161506,0.10854071737352494,-0.0026878967455594704,0.2783661119515885,40.796911038599866,0.28,0.012178835805193244,4.268357756454861,0.0017105819635621633,0.0
train_person1159_virus_1944.jpeg,1,train,0.21265698977316086,73.13279581718747,39.32712046036558,0.8135250562280458,0.41245385024640074,2.843013200524121,0.1637519290947132,67.14442204768812,38.140417429181504,0.7977276960327808,0.33217028492652667,2.8478642354902135,0.0,0.06758957217095965,1,146396.0,0.1812403545264365,0.09093737228325516,1,137034.0,193,0.04419628222421659,59.115388665728425,0.599908476947038,46.055402956980075,216,0.03060321952945339,51.510923632760154,0.6148566938319612,41.95743011345156,1.0078312208072862,0.21624592386326164,-0.029986679148735512,0.9612091708149272,0.19349964020148716,0.0011371728732826325,0.10473886438024761,28.548156181552372,0.12,0.04890506067844766,6.578154690913912,0.014275277349026283,0.1812403545264365
train_person445_bacteria_1930.jpeg,1,train,0.18149629532489672,74.41381626590959,42.759351350718596,0.8059971098265896,0.3690741590715363,2.8005337436228386,0.1630105419773919,79.32147405940042,48.28017965688443,0.7994211932324132,0.3324442509026908,2.7880839473686607,0.09251852337552391,0.07427381811028785,1,49904.0,0.1849472901130479,0.09578502349717852,1,46110.0,95,0.04150547505081634,68.98002661510812,0.6079590260613529,46.36304968497536,57,0.10389563260936621,92.0642912632711,0.6311167512778488,52.3960867967686,0.8598556003319875,0.12045454545454545,0.021026286092907187,1.172588180793285,0.2802498903989478,-0.03688719387102685,0.15462328767123287,35.31394078546324,0.14,0.018485753347504824,1.1084234978705396,0.01294296478130863,0.09242876673752398
train_person471_virus_967.jpeg,1,train,0.2976162097735399,78.59610968188233,42.274696225416164,0.8254905887064478,0.5436233611442193,2.849422193394268,0.3001835929689346,84.0570058925478,51.0456045479637,0.8173065277945986,0.5543598785741553,2.8403633238394415,0.0,0.03977949940405244,1,47001.0,0.0,0.033428462363441366,1,38400.0,191,0.10554231227651967,69.51545272962994,0.6110020874951922,47.287033381853135,118,0.12611564539290712,88.58923653449872,0.632600878877041,67.92288048203362,0.9443025817414279,0.19704383282364935,0.0261888626630421,0.95356273180026,0.16256507335541884,0.03761230624641221,0.2574626865671642,46.46705456899265,0.28,0.002567383195394679,4.716153709224756,0.01747572092993427,0.0
train_person1343_bacteria_3409.jpeg,1,train,0.22972701502198611,63.276967233777846,30.197480608603527,0.8185645809042622,0.43839795242665713,2.8580877487797873,0.13842553254923007,60.106980879043924,32.60909354533382,0.8110058152056859,0.27567341949525215,2.8639431833662874,0.0,0.06780354605179945,1,103391.0,0.3078723372538522,0.11450740127901257,1,115533.0,248,0.08328683139513254,53.05476241893656,0.5799290811111927,32.0606529311201,275,0.01860381914941192,49.28319972808846,0.5671246137355391,35.548931358653064,0.9649841483359273,0.15665395473230648,0.0193680155917183,1.2688035963673834,0.23279536595140077,-0.02689939966301169,0.08818893759542924,26.544335110622104,0.11,0.09130148247275605,7.666828835053138,0.018960816614818243,0.3078723372538522
train_person368_bacteria_1666.jpeg,1,train,0.27080771527948566,83.39286643740311,38.74732143217364,0.8000454073689673,0.5214225485718301,2.8608258209837647,0.25295165045884127,76.05754862609737,39.912691710034714,0.7995993069092484,0.4908231749075469,2.846870683813281,0.0,0.03249833116677792,1,82943.0,0.0,0.04522668127653746,1,54459.0,135,0.049634613357692446,85.65473103144916,0.5802997646457776,47.62273275477705,62,0.0425421175181482,89.61844760801384,0.6066401741630937,52.84410917633044,0.9540825026173531,0.07030705919594808,0.015782022838385867,0.9120531442876199,0.26835344923042853,0.02030617346906538,0.290355661212884,50.32350567207803,0.22,0.01785606482064439,6.4150783041520185,0.013426649725352957,0.0
train_person569_bacteria_2360.jpeg,1,train,0.262295803311149,78.1807040340258,44.06992350318003,0.8149639322261365,0.4971343710466971,2.8641106624405466,0.2704791856327071,78.12022663475098,45.77015219672695,0.8061930114436081,0.5150542083919556,2.84928058282519,0.0,0.04901820581926187,1,66943.0,0.0,0.048646859223702724,1,43985.0,83,0.16532643968978605,78.58785384751758,0.5409561568696258,55.41245258018099,101,0.14435156831912604,76.4343845740148,0.614400099551248,57.05340074097264,1.0035065832919425,0.1276097965469245,0.013848201190206966,0.903106210192764,0.09006458462355127,0.035954769333423287,0.2617240950366961,44.84915894690624,0.22,0.00818338232155813,0.6562497023201246,0.015811476806533248,0.0
